sure_no,sure_ismi,bolum,ayet_no,kaynak,ayet
2,Exodus,33,20,Tevrat,say see face man may see live
2,Exodus,33,21,Tevrat,yahweh also say behold place shall stand rock
2,Exodus,33,22,Tevrat,happen glory pass put cleave rock cover hand pass
2,Exodus,33,23,Tevrat,take away hand see back face shall see
2,Exodus,34,1,Tevrat,yahweh say moses chisel two stone tablets like first write tablets word first tablets break
2,Exodus,34,2,Tevrat,ready morning come morning mount sinai present top mountain
2,Exodus,34,3,Tevrat,one shall come neither let anyone see throughout mountain neither let flock herd fee mountain
2,Exodus,34,4,Tevrat,chisel two tablets stone like first moses rise early morning go mount sinai yahweh command take hand two stone tablets
2,Exodus,34,5,Tevrat,yahweh descend cloud stand proclaim name yahweh
2,Exodus,34,6,Tevrat,yahweh pass proclaim yahweh yahweh merciful gracious god slow anger abundant love kindness truth
2,Exodus,34,7,Tevrat,keep love kindness thousands forgive iniquity disobedience sin mean clear guilty visit iniquity father children children children third fourth generation
2,Exodus,34,8,Tevrat,moses hurry bow head toward earth worship
2,Exodus,34,9,Tevrat,say find favor sight lord please let lord go midst us although people pardon iniquity sin take us inheritance
2,Exodus,34,10,Tevrat,say behold make covenant people marvel work earth nation people among shall see work yahweh awesome thing
2,Exodus,34,11,Tevrat,observe command day behold drive amorite canaanite hittite perizzite hivite jebusite
2,Exodus,34,12,Tevrat,careful lest make covenant inhabitants land go lest snare midst
2,Exodus,34,13,Tevrat,shall break altars dash piece pillars shall cut asherim
2,Exodus,34,14,Tevrat,shall worship god yahweh whose name jealous jealous god
2,Exodus,34,15,Tevrat,make covenant inhabitants land lest play prostitute gods sacrifice gods one call eat sacrifice
2,Exodus,34,16,Tevrat,take daughters sons daughters play prostitute gods make sons play prostitute gods
2,Exodus,34,17,Tevrat,shall make cast idols
2,Exodus,34,18,Tevrat,shall keep feast unleavened bread seven days shall eat unleavened bread command time appoint month abib month abib come egypt
2,Exodus,34,19,Tevrat,open womb mine livestock male firstborn cow sheep
2,Exodus,34,20,Tevrat,firstborn donkey shall redeem lamb redeem shall break neck firstborn sons shall redeem one shall appear empty
2,Exodus,34,21,Tevrat,six days shall work seventh day shall rest plow time harvest shall rest
2,Exodus,34,22,Tevrat,shall observe feast weeks first fruit wheat harvest feast harvest year end
2,Exodus,34,23,Tevrat,three time year males shall appear lord yahweh god israel
2,Exodus,34,24,Tevrat,drive nations enlarge border neither shall man desire land go appear yahweh god three time year
2,Exodus,34,25,Tevrat,shall offer blood sacrifice leaven bread neither shall sacrifice feast passover leave morning
2,Exodus,34,26,Tevrat,shall bring first first fruit grind house yahweh god shall boil young goat mother milk
2,Exodus,34,27,Tevrat,yahweh say moses write word accordance word make covenant israel
2,Exodus,34,28,Tevrat,yahweh forty days forty nights neither eat bread drink water write tablets word covenant ten commandments
2,Exodus,34,29,Tevrat,happen moses come mount sinai two tablets testimony moses hand come mountain moses know skin face shine reason speak
2,Exodus,34,30,Tevrat,aaron children israel saw moses behold skin face shine afraid come near
2,Exodus,34,31,Tevrat,moses call aaron rulers congregation return moses speak
2,Exodus,34,32,Tevrat,afterward children israel come near give commandments yahweh speak mount sinai
2,Exodus,34,33,Tevrat,moses do speak put veil face
2,Exodus,34,34,Tevrat,moses go yahweh speak take veil come come speak children israel command
2,Exodus,34,35,Tevrat,children israel saw moses face skin moses face shine moses put veil face go speak
2,Exodus,35,1,Tevrat,moses assemble congregation children israel say word yahweh command
2,Exodus,35,2,Tevrat,days shall work do seventh day shall holy day sabbath solemn rest yahweh whoever work shall put death
2,Exodus,35,3,Tevrat,shall kindle fire throughout habitations sabbath day
2,Exodus,35,4,Tevrat,moses speak congregation children israel say thing yahweh command say
2,Exodus,35,5,Tevrat,among offer yahweh whoever will heart let bring yahweh offer gold silver brass
2,Exodus,35,6,Tevrat,blue purple scarlet fine linen goats hair
2,Exodus,35,7,Tevrat,ram skin dye red sea cow hide acacia wood
2,Exodus,35,8,Tevrat,oil light spice anoint oil sweet incense
2,Exodus,35,9,Tevrat,onyx stone stone set ephod breastplate
2,Exodus,35,10,Tevrat,every man among come make yahweh command
2,Exodus,35,11,Tevrat,tent outer cover roof clasp board bar pillars sockets
2,Exodus,35,12,Tevrat,ark pole mercy seat veil screen
2,Exodus,35,13,Tevrat,table pole vessels show bread
2,Exodus,35,14,Tevrat,lampstand also light vessels lamps oil light
2,Exodus,35,15,Tevrat,altar incense pole anoint oil sweet incense screen door door tent
2,Exodus,35,16,Tevrat,altar burn offer grate brass pole vessels basin base
2,Exodus,35,17,Tevrat,hang court pillars sockets screen gate court
2,Exodus,35,18,Tevrat,pin tent pin court cord
2,Exodus,35,19,Tevrat,finely work garment minister holy place holy garment aaron priest garment sons minister priest office
2,Exodus,35,20,Tevrat,congregation children israel depart presence moses
2,Exodus,35,21,Tevrat,come everyone whose heart stir everyone spirit make will bring yahweh offer work tent meet service holy garment
2,Exodus,35,22,Tevrat,come men women many bring brooch earrings signet ring armlets jewel gold even every man offer offer gold yahweh
2,Exodus,35,23,Tevrat,everyone find blue purple scarlet fine linen goats hair ram skin dye red sea cow hide bring
2,Exodus,35,24,Tevrat,everyone offer offer silver brass bring yahweh offer everyone find acacia wood work service bring
2,Exodus,35,25,Tevrat,women spin hand bring spin blue purple scarlet fine linen
2,Exodus,35,26,Tevrat,women whose heart stir wisdom spin goats hair
2,Exodus,35,27,Tevrat,rulers bring onyx stone stone set ephod breastplate
2,Exodus,35,28,Tevrat,spice oil light anoint oil sweet incense
2,Exodus,35,29,Tevrat,children israel bring freewill offer yahweh every man woman whose heart make will bring work yahweh command make moses
2,Exodus,35,30,Tevrat,moses say children israel behold yahweh call name bezalel son uri son hur tribe judah
2,Exodus,35,31,Tevrat,fill spirit god wisdom understand knowledge manner workmanship
2,Exodus,35,32,Tevrat,make skillful work work gold silver brass
2,Exodus,35,33,Tevrat,cut stone set carve wood work kinds skillful workmanship
2,Exodus,35,34,Tevrat,put heart may teach oholiab son ahisamach tribe dan
2,Exodus,35,35,Tevrat,fill wisdom heart work manner workmanship engraver skillful workman embroiderer blue purple scarlet fine linen weaver even workmanship make skillful work
2,Exodus,36,1,Tevrat,bezalel oholiab shall work every man yahweh put wisdom understand know work work service sanctuary accord yahweh command
2,Exodus,36,2,Tevrat,moses call bezalel oholiab every man whose heart yahweh put wisdom even everyone whose heart stir come work
2,Exodus,36,3,Tevrat,receive moses offer children israel bring work service sanctuary make bring yet freewill offer every morning
2,Exodus,36,4,Tevrat,wise men perform work sanctuary come work
2,Exodus,36,5,Tevrat,speak moses say people bring much enough service work yahweh command make
2,Exodus,36,6,Tevrat,moses give commandment cause proclaim throughout camp say let neither man woman make anything else offer sanctuary people restrain bring
2,Exodus,36,7,Tevrat,stuff sufficient work make much
2,Exodus,36,8,Tevrat,men among work make tent ten curtain fine twin linen blue purple scarlet cherubim work skillful workman make
2,Exodus,36,9,Tevrat,length curtain cubits breadth curtain four cubits curtain one measure
2,Exodus,36,10,Tevrat,couple five curtain one another five curtain couple one another
2,Exodus,36,11,Tevrat,make loop blue edge one curtain edge couple likewise make edge curtain outmost second couple
2,Exodus,36,12,Tevrat,make fifty loop one curtain make fifty loop edge curtain second couple loop opposite one another
2,Exodus,36,13,Tevrat,make fifty clasp gold couple curtain one another clasp tent unit
2,Exodus,36,14,Tevrat,make curtain goats hair cover tent make eleven curtain
2,Exodus,36,15,Tevrat,length curtain thirty cubits four cubits breadth curtain eleven curtain one measure
2,Exodus,36,16,Tevrat,couple five curtain six curtain
2,Exodus,36,17,Tevrat,make fifty loop edge curtain outmost couple make fifty loop edge curtain outmost second couple
2,Exodus,36,18,Tevrat,make fifty clasp brass couple tent together might unit
2,Exodus,36,19,Tevrat,make cover tent ram skin dye red cover sea cow hide
2,Exodus,36,20,Tevrat,make board tent acacia wood stand
2,Exodus,36,21,Tevrat,ten cubits length board cubit half breadth board
2,Exodus,36,22,Tevrat,board two tenons join one another make board tent way
2,Exodus,36,23,Tevrat,make board tent twenty board south side southward
2,Exodus,36,24,Tevrat,make forty sockets silver twenty board two sockets one board two tenons two sockets another board two tenons
2,Exodus,36,25,Tevrat,second side tent north side make twenty board
2,Exodus,36,26,Tevrat,forty sockets silver two sockets one board two sockets another board
2,Exodus,36,27,Tevrat,far part tent westward make six board
2,Exodus,36,28,Tevrat,make two board corner tent far part
2,Exodus,36,29,Tevrat,double beneath like manner way top one ring thus two corner
2,Exodus,36,30,Tevrat,eight board sockets silver sixteen sockets every board two sockets
2,Exodus,36,31,Tevrat,make bar acacia wood five board one side tent
2,Exodus,36,32,Tevrat,five bar board side tent five bar board tent hinder part westward
2,Exodus,36,33,Tevrat,make middle bar pass midst board one end
2,Exodus,36,34,Tevrat,overlay board gold make ring gold place bar overlay bar gold
2,Exodus,36,35,Tevrat,make veil blue purple scarlet fine twin linen cherubim make work skillful workman
2,Exodus,36,36,Tevrat,make four pillars acacia overlay gold hook gold cast four sockets silver
2,Exodus,36,37,Tevrat,make screen door tent blue purple scarlet fine twin linen work embroiderer
2,Exodus,36,38,Tevrat,five pillars hook overlay capitals fillet gold five sockets brass
2,Exodus,37,1,Tevrat,bezalel make ark acacia wood length two half cubits breadth cubit half cubit half height
2,Exodus,37,2,Tevrat,overlay pure gold inside outside make mold gold round
2,Exodus,37,3,Tevrat,cast four ring gold four feet even two ring one side two ring side
2,Exodus,37,4,Tevrat,make pole acacia wood overlay gold
2,Exodus,37,5,Tevrat,put pole ring side ark bear ark
2,Exodus,37,6,Tevrat,make mercy seat pure gold length two half cubits cubit half breadth
2,Exodus,37,7,Tevrat,make two cherubim gold make beat work two end mercy seat
2,Exodus,37,8,Tevrat,one cherub one end one cherub end make cherubim one piece mercy seat two end
2,Exodus,37,9,Tevrat,cherubim spread wing high cover mercy seat wing face toward one another face cherubim toward mercy seat
2,Exodus,37,10,Tevrat,make table acacia wood length two cubits breadth cubit height cubit half
2,Exodus,37,11,Tevrat,overlay pure gold make gold mold around
2,Exodus,37,12,Tevrat,make border handbreadth around make golden mold border around
2,Exodus,37,13,Tevrat,cast four ring gold put ring four corner four feet
2,Exodus,37,14,Tevrat,ring close border place pole carry table
2,Exodus,37,15,Tevrat,make pole acacia wood overlay gold carry table
2,Exodus,37,16,Tevrat,make vessels table dish spoon bowl pitchers pour pure gold
2,Exodus,37,17,Tevrat,make lampstand pure gold make lampstand beat work base shaft cup bud flower one piece
2,Exodus,37,18,Tevrat,six branch go side three branch lampstand one side three branch lampstand side
2,Exodus,37,19,Tevrat,three cup make like almond blossom one branch bud flower three cup make like almond blossom branch bud flower six branch go lampstand
2,Exodus,37,20,Tevrat,lampstand four cup make like almond blossom bud flower
2,Exodus,37,21,Tevrat,bud two branch one piece bud two branch one piece bud two branch one piece six branch go
2,Exodus,37,22,Tevrat,bud branch one piece whole thing one beat work pure gold
2,Exodus,37,23,Tevrat,make seven lamps snuffers snuff dish pure gold
2,Exodus,37,24,Tevrat,make talent pure gold vessels
2,Exodus,37,25,Tevrat,make altar incense acacia wood square length cubit breadth cubit height two cubits horn one piece
2,Exodus,37,26,Tevrat,overlay pure gold top side around horn make gold mold around
2,Exodus,37,27,Tevrat,make two golden ring mold crown two rib two side place pole carry
2,Exodus,37,28,Tevrat,make pole acacia wood overlay gold
2,Exodus,37,29,Tevrat,make holy anoint oil pure incense sweet spice art perfumer
2,Exodus,38,1,Tevrat,make altar burn offer acacia wood square length five cubits breadth five cubits height three cubits
2,Exodus,38,2,Tevrat,make horn four corner horn one piece overlay brass
2,Exodus,38,3,Tevrat,make vessels altar pot shovel basins fork fire pan make vessels brass
2,Exodus,38,4,Tevrat,make altar grate network brass ledge around beneath reach halfway
2,Exodus,38,5,Tevrat,cast four ring four end brass grate place pole
2,Exodus,38,6,Tevrat,make pole acacia wood overlay brass
2,Exodus,38,7,Tevrat,put pole ring side altar carry make hollow plank
2,Exodus,38,8,Tevrat,make basin brass base brass mirror minister women minister door tent meet
