sure_no,sure_ismi,bolum,ayet_no,kaynak,ayet
1,Genesis,6,5,Tevrat,yahweh saw wicked man great earth everi imagin thought heart evil continu
1,Genesis,6,6,Tevrat,yahweh sorri made man earth griev heart
1,Genesis,6,7,Tevrat,yahweh said destroy man creat surfac ground man along anim creep thing bird sky sorri made
1,Genesis,6,8,Tevrat,noah found favor yahweh eye
1,Genesis,6,9,Tevrat,histori generat noah noah righteous man blameless among peopl time noah walk god
1,Genesis,6,10,Tevrat,noah becam father three son shem ham japheth
1,Genesis,6,11,Tevrat,earth corrupt god earth fill violenc
1,Genesis,6,12,Tevrat,god saw earth saw corrupt flesh corrupt way earth
1,Genesis,6,13,Tevrat,god said noah end flesh come earth fill violenc behold destroy earth
1,Genesis,6,14,Tevrat,make ship gopher wood shall make room ship shall seal insid outsid pitch
1,Genesis,6,15,Tevrat,shall make length ship three hundr cubit breadth fifti cubit height thirti cubit
1,Genesis,6,16,Tevrat,shall make roof ship cubit shall finish upward shall set door ship side shall make lower second third level
1,Genesis,6,17,Tevrat,even bring flood water earth destroy flesh breath life sky everyth earth die
1,Genesis,6,18,Tevrat,establish coven shall come ship son wife son wive
1,Genesis,6,19,Tevrat,everi live thing flesh shall bring two everi sort ship keep aliv shall male femal
1,Genesis,6,20,Tevrat,bird kind livestock kind everi creep thing ground kind two everi sort shall come keep aliv
1,Genesis,6,21,Tevrat,take food eaten gather food
1,Genesis,6,22,Tevrat,thus noah accord god command
1,Genesis,7,1,Tevrat,yahweh said noah come household ship seen righteous generat
1,Genesis,7,2,Tevrat,shall take seven pair everi clean anim male femal anim clean take two male femal
1,Genesis,7,3,Tevrat,also bird sky seven seven male femal keep seed aliv surfac earth
1,Genesis,7,4,Tevrat,seven day caus rain earth forti day forti night everi live thing made destroy surfac ground
1,Genesis,7,5,Tevrat,noah everyth yahweh command
1,Genesis,7,6,Tevrat,noah six hundr year old flood water came earth
1,Genesis,7,7,Tevrat,noah went ship son wife son wive water flood
1,Genesis,7,8,Tevrat,clean anim anim clean bird everyth creep ground
1,Genesis,7,9,Tevrat,went pair noah ship male femal god command noah
1,Genesis,7,10,Tevrat,happen seven day water flood came earth
1,Genesis,7,11,Tevrat,six hundredth year noah life second month seventeenth day month day fountain great deep burst open sky window open
1,Genesis,7,12,Tevrat,rain earth forti day forti night
1,Genesis,7,13,Tevrat,day noah shem ham japheth son noah noah wife three wive son enter ship
1,Genesis,7,14,Tevrat,everi anim kind livestock kind everi creep thing creep earth kind everi bird kind everi bird everi sort
1,Genesis,7,15,Tevrat,went noah ship pair flesh breath life
1,Genesis,7,16,Tevrat,went went male femal flesh god command yahweh shut
1,Genesis,7,17,Tevrat,flood forti day earth water increas lift ship lift earth
1,Genesis,7,18,Tevrat,water prevail increas great earth ship float surfac water
1,Genesis,7,19,Tevrat,water prevail exceed earth high mountain whole sky cover
1,Genesis,7,20,Tevrat,water prevail fifteen cubit upward mountain cover
1,Genesis,7,21,Tevrat,flesh die move earth includ bird livestock anim everi creep thing creep earth everi man
1,Genesis,7,22,Tevrat,whose nostril breath spirit life dri land die
1,Genesis,7,23,Tevrat,everi live thing destroy surfac ground includ man livestock creep thing bird sky destroy earth noah left ship
1,Genesis,7,24,Tevrat,water prevail earth one hundr fifti day
1,Genesis,8,1,Tevrat,god rememb noah anim livestock ship god made wind pass earth water subsid
1,Genesis,8,2,Tevrat,deep fountain sky window also stop rain sky restrain
1,Genesis,8,3,Tevrat,water reced earth continu end one hundr fifti day water decreas
1,Genesis,8,4,Tevrat,ship rest seventh month seventeenth day month ararat mountain
1,Genesis,8,5,Tevrat,water reced continu tenth month tenth month first day month top mountain seen
1,Genesis,8,6,Tevrat,happen end forti day noah open window ship made
1,Genesis,8,7,Tevrat,sent forth raven went back forth water dri earth
1,Genesis,8,8,Tevrat,sent forth dove see water abat surfac ground
1,Genesis,8,9,Tevrat,dove found place rest foot return ship water surfac whole earth put forth hand took brought ship
1,Genesis,8,10,Tevrat,stay yet anoth seven day sent forth dove ship
1,Genesis,8,11,Tevrat,dove came back even behold mouth oliv leaf pluck noah knew water abat earth
1,Genesis,8,12,Tevrat,stay yet anoth seven day sent forth dove return
1,Genesis,8,13,Tevrat,happen six hundr first year first month first day month water dri earth noah remov cover ship look saw surfac ground dri
1,Genesis,8,14,Tevrat,second month day month earth dri
1,Genesis,8,15,Tevrat,god spoke noah say
1,Genesis,8,16,Tevrat,go ship wife son son wive
1,Genesis,8,17,Tevrat,bring forth everi live thing flesh includ bird livestock everi creep thing creep earth may breed abund earth fruit multipli earth
1,Genesis,8,18,Tevrat,noah went forth son wife son wive
1,Genesis,8,19,Tevrat,everi anim everi creep thing everi bird whatev move earth famili went ship
1,Genesis,8,20,Tevrat,noah built altar yahweh took everi clean anim everi clean bird offer burnt offer altar
1,Genesis,8,21,Tevrat,yahweh smell sweet savor yahweh said heart curs ground man sake imagin man heart evil youth neither ever strike everyth live done
1,Genesis,8,22,Tevrat,earth remain seed time harvest cold heat summer winter day night shall ceas
1,Genesis,9,1,Tevrat,god bless noah son said fruit multipli replenish earth
1,Genesis,9,2,Tevrat,fear dread everi anim earth everi bird sky everyth ground teem fish sea deliv hand
1,Genesis,9,3,Tevrat,everi move thing live food green herb given everyth
1,Genesis,9,4,Tevrat,flesh life blood shall eat
1,Genesis,9,5,Tevrat,sure requir blood live hand everi anim requir hand man even hand everi man brother requir life man
1,Genesis,9,6,Tevrat,whoever shed man blood blood shed man god made man imag
1,Genesis,9,7,Tevrat,fruit multipli bring forth abund earth multipli
1,Genesis,9,8,Tevrat,god spoke noah son say
1,Genesis,9,9,Tevrat,behold establish coven offspr
1,Genesis,9,10,Tevrat,everi live creatur bird livestock everi anim earth go ship even everi anim earth
1,Genesis,9,11,Tevrat,establish coven flesh cut water flood neither ever flood destroy earth
1,Genesis,9,12,Tevrat,god said token coven make everi live creatur perpetu generat
1,Genesis,9,13,Tevrat,set rainbow cloud sign coven earth
1,Genesis,9,14,Tevrat,happen bring cloud earth rainbow seen cloud
1,Genesis,9,15,Tevrat,rememb coven everi live creatur flesh water becom flood destroy flesh
1,Genesis,9,16,Tevrat,rainbow cloud look may rememb everlast coven god everi live creatur flesh earth
1,Genesis,9,17,Tevrat,god said noah token coven establish flesh earth
1,Genesis,9,18,Tevrat,son noah went forth ship shem ham japheth ham father canaan
1,Genesis,9,19,Tevrat,three son noah whole earth popul
1,Genesis,9,20,Tevrat,noah began farmer plant vineyard
1,Genesis,9,21,Tevrat,drank wine got drunk uncov within tent
1,Genesis,9,22,Tevrat,ham father canaan saw naked father told two brother outsid
1,Genesis,9,23,Tevrat,shem japheth took garment laid shoulder went backward cover naked father face backward see father naked
1,Genesis,9,24,Tevrat,noah awok wine knew youngest son done
1,Genesis,9,25,Tevrat,said canaan curs servant servant brother
1,Genesis,9,26,Tevrat,said bless yahweh god shem let canaan servant
1,Genesis,9,27,Tevrat,may god enlarg japheth let dwell tent shem let canaan servant
1,Genesis,9,28,Tevrat,noah live three hundr fifti year flood
1,Genesis,9,29,Tevrat,day noah nine hundr fifti year die
1,Genesis,10,1,Tevrat,histori generat son noah shem ham japheth son born flood
1,Genesis,10,2,Tevrat,son japheth gomer magog madai javan tubal meshech tira
1,Genesis,10,3,Tevrat,son gomer ashkenaz riphath togarmah
1,Genesis,10,4,Tevrat,son javan elishah tarshish kittim dodanim
1,Genesis,10,5,Tevrat,island nation divid land everyon languag famili nation
1,Genesis,10,6,Tevrat,son ham cush mizraim put canaan
1,Genesis,10,7,Tevrat,son cush seba havilah sabtah raamah sabteca son raamah sheba dedan
1,Genesis,10,8,Tevrat,cush becam father nimrod began mighti one earth
1,Genesis,10,9,Tevrat,mighti hunter yahweh therefor said like nimrod mighti hunter yahweh
1,Genesis,10,10,Tevrat,begin kingdom babel erech accad calneh land shinar
1,Genesis,10,11,Tevrat,land went forth assyria built nineveh rehoboth ir calah
1,Genesis,10,12,Tevrat,resen nineveh calah great citi
1,Genesis,10,13,Tevrat,mizraim becam father ludim anamim lehabim naphtuhim
1,Genesis,10,14,Tevrat,pathrusim casluhim philistin descend caphtorim
1,Genesis,10,15,Tevrat,canaan becam father sidon firstborn heth
1,Genesis,10,16,Tevrat,jebusit amorit girgashit
1,Genesis,10,17,Tevrat,hivit arkit sinit
1,Genesis,10,18,Tevrat,arvadit zemarit hamathit afterward famili canaanit spread abroad
1,Genesis,10,19,Tevrat,border canaanit sidon go toward gerar gaza go toward sodom gomorrah admah zeboiim lasha
1,Genesis,10,20,Tevrat,son ham famili languag land nation
1,Genesis,10,21,Tevrat,shem father children eber elder brother japheth also children born
1,Genesis,10,22,Tevrat,son shem elam asshur arpachshad lud aram
1,Genesis,10,23,Tevrat,son aram uz hul gether mash
1,Genesis,10,24,Tevrat,arpachshad becam father shelah shelah becam father eber
1,Genesis,10,25,Tevrat,eber born two son name one peleg day earth divid brother name joktan
1,Genesis,10,26,Tevrat,joktan becam father almodad sheleph hazarmaveth jerah
1,Genesis,10,27,Tevrat,hadoram uzal diklah
1,Genesis,10,28,Tevrat,obal abimael sheba
1,Genesis,10,29,Tevrat,ophir havilah jobab son joktan
1,Genesis,10,30,Tevrat,dwell mesha go toward sephar mountain east
1,Genesis,10,31,Tevrat,son shem famili languag land nation
1,Genesis,10,32,Tevrat,famili son noah generat nation nation divid earth flood
1,Genesis,11,1,Tevrat,whole earth one languag one speech
1,Genesis,11,2,Tevrat,happen travel east found plain land shinar live
1,Genesis,11,3,Tevrat,said one anoth come let make brick burn thorough brick stone use tar mortar
1,Genesis,11,4,Tevrat,said come let build citi tower whose top reach sky let make name lest scatter abroad surfac whole earth
1,Genesis,11,5,Tevrat,yahweh came see citi tower children men built
1,Genesis,11,6,Tevrat,yahweh said behold one peopl one languag begin noth withheld intend
1,Genesis,11,7,Tevrat,come let go confus languag may understand one anoth speech
1,Genesis,11,8,Tevrat,yahweh scatter abroad surfac earth stop build citi
1,Genesis,11,9,Tevrat,therefor name call babel yahweh confus languag earth yahweh scatter abroad surfac earth
1,Genesis,11,10,Tevrat,histori generat shem shem one hundr year old becam father arpachshad two year flood
1,Genesis,11,11,Tevrat,shem live five hundr year becam father arpachshad becam father son daughter
1,Genesis,11,12,Tevrat,arpachshad live year becam father shelah
1,Genesis,11,13,Tevrat,arpachshad live four hundr three year becam father shelah becam father son daughter
1,Genesis,11,14,Tevrat,shelah live thirti year becam father eber
1,Genesis,11,15,Tevrat,shelah live four hundr three year becam father eber becam father son daughter
1,Genesis,11,16,Tevrat,eber live year becam father peleg
1,Genesis,11,17,Tevrat,eber live four hundr thirti year becam father peleg becam father son daughter
1,Genesis,11,18,Tevrat,peleg live thirti year becam father reu
1,Genesis,11,19,Tevrat,peleg live two hundr nine year becam father reu becam father son daughter
1,Genesis,11,20,Tevrat,reu live year becam father serug
1,Genesis,11,21,Tevrat,reu live two hundr seven year becam father serug becam father son daughter
1,Genesis,11,22,Tevrat,serug live thirti year becam father nahor
1,Genesis,11,23,Tevrat,serug live two hundr year becam father nahor becam father son daughter
1,Genesis,11,24,Tevrat,nahor live year becam father terah
1,Genesis,11,25,Tevrat,nahor live one hundr nineteen year becam father terah becam father son daughter
1,Genesis,11,26,Tevrat,terah live seventi year becam father abram nahor haran
1,Genesis,11,27,Tevrat,histori generat terah terah becam father abram nahor haran haran becam father lot
1,Genesis,11,28,Tevrat,haran die father terah land birth ur chalde
1,Genesis,11,29,Tevrat,abram nahor took wive name abram wife sarai name nahor wife milcah daughter haran also father iscah
1,Genesis,11,30,Tevrat,sarai barren child
1,Genesis,11,31,Tevrat,terah took abram son lot son haran son son sarai son abram wife went forth ur chalde go land canaan came haran live
1,Genesis,11,32,Tevrat,day terah two hundr five year terah die haran
